WeekOfMonth,WeekOfMonthClaimed,Age,PolicyNumber,RepNumber,Deductible,DriverRating,Year,Days_Policy_Accident_numeric,Days_Policy_Claim_numeric,PastNumberOfClaims_numeric,AgeOfVehicle_numeric,AgeOfPolicyHolder_numeric,NumberOfSuppliments_numeric,NumberOfCars_numeric,DaysToClaimRatio,IsYoungDriver,IsOldVehicle,AgeVehicleRatio,QuickClaim,NoPoliceReport,NoWitness,IsNewPolicy,HighDeductible,IsFrequentClaimant,AddressChanged,RiskScore,Month_Numerical,MonthClaimed_Numerical,DayOfWeek_Numerical,DayOfWeekClaimed_Numerical,Make_label_encoded,Make_frequency_encoded,AccidentArea_encoded,Sex_encoded,MaritalStatus_encoded,Fault_encoded,VehiclePrice_encoded,Days_Policy_Claim_encoded,PastNumberOfClaims_encoded,AgeOfVehicle_encoded,PoliceReportFiled_encoded,WitnessPresent_encoded,AgentType_encoded,NumberOfSuppliments_encoded,AddressChange_Claim_encoded,NumberOfCars_encoded,BasePolicy_encoded
5,4,46,11922,15,400,1,1996,0,35,1,5,46,0,1,35.0,0,0,7.666666666666667,0,1,1,1,0,0,1,3,12,2,4,3,0,0.03060959792477302,0,1,0,1,5,2,1,4,0,0,0,0,2,0,2
3,2,43,6051,9,400,4,1994,35,35,0,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,11,12,6,5,17,0.20239948119325551,1,1,0,0,1,2,0,6,0,0,0,2,0,0,2
1,3,49,5881,5,400,1,1994,35,35,3,7,46,6,2,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,1,3,7,7,5,1,17,0.20239948119325551,1,1,0,0,2,2,2,6,0,0,0,3,4,1,1
4,4,49,3743,7,400,2,1994,35,35,1,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,9,9,4,2,17,0.20239948119325551,1,1,0,0,1,2,1,7,0,0,0,3,0,0,0
5,5,47,5740,16,400,1,1994,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,0,0,0,1,0,2,1,1,5,5,17,0.20239948119325551,1,0,3,0,5,2,2,7,0,1,0,0,0,0,2
4,4,46,3460,4,400,4,1994,35,35,1,8,46,2,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,1,1,1,2,6,0.18164721141374837,1,1,0,0,1,2,1,7,0,0,0,1,0,0,1
2,3,42,15195,14,400,3,1996,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,11,11,5,1,9,0.15265888456549936,1,1,0,0,1,2,3,6,0,0,0,0,0,0,1
3,3,35,8345,15,400,2,1995,35,35,1,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,8,8,2,4,13,0.24883268482490273,1,1,0,0,1,2,1,6,0,0,0,0,0,0,2
1,2,26,469,1,400,2,1994,35,35,3,7,33,2,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,2,2,6,1,0,0.03060959792477302,1,1,0,0,5,2,2,6,0,0,0,1,0,0,2
2,5,33,12920,8,400,2,1996,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,11,11,5,3,6,0.18164721141374837,1,1,0,0,2,2,2,5,0,0,0,0,0,0,0
2,2,45,5296,15,400,3,1994,35,35,3,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,2,2,5,5,9,0.15265888456549936,1,1,0,1,5,2,2,6,0,0,0,2,0,0,1
1,1,65,2560,7,400,1,1994,35,35,3,8,58,0,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,5,5,3,5,17,0.20239948119325551,1,1,2,1,1,2,2,7,0,0,0,0,0,0,0
4,5,38,652,16,700,2,1994,35,35,5,7,38,2,2,0.9722222222222222,0,1,4.75,0,1,1,0,1,1,1,3,9,9,6,4,6,0.18164721141374837,1,1,0,0,2,2,3,6,0,0,0,1,4,1,2
2,3,26,6632,12,400,2,1995,35,35,0,6,33,2,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,10,10,2,1,6,0.18164721141374837,1,1,0,1,2,2,0,5,0,0,0,1,0,0,0
1,1,37,11508,11,400,2,1996,35,35,3,6,38,2,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,1,0,3,5,5,3,4,17,0.20239948119325551,1,1,0,0,1,2,2,5,0,0,0,1,0,0,1
4,4,31,6506,5,400,3,1995,35,35,1,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,9,9,7,1,13,0.24883268482490273,1,1,1,1,0,2,1,6,0,0,0,3,0,0,2
3,3,34,5811,15,400,4,1994,35,35,1,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,3,3,2,4,6,0.18164721141374837,1,0,1,0,0,2,1,4,0,0,0,0,0,0,2
3,3,52,13636,8,400,3,1996,35,35,3,7,46,0,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,7,7,2,4,2,0.10901426718547341,1,1,0,1,1,2,2,6,0,0,0,0,0,0,0
1,1,31,860,2,400,1,1994,35,35,1,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,8,8,2,2,2,0.10901426718547341,1,1,1,0,2,2,1,5,0,0,0,3,0,0,0
1,2,33,6699,12,400,4,1995,35,35,0,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,10,10,3,4,9,0.15265888456549936,1,1,0,1,5,2,0,6,0,0,0,0,0,0,0
4,5,27,6085,8,400,3,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,9,9,1,5,6,0.18164721141374837,1,1,1,1,1,2,2,5,0,0,0,0,0,0,0
2,2,51,526,11,400,2,1994,35,35,0,8,46,2,2,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,1,2,2,2,1,2,9,0.15265888456549936,1,1,0,0,0,2,0,7,0,0,0,1,4,1,0
1,1,41,6236,14,400,3,1995,35,35,5,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,11,12,5,2,0,0.03060959792477302,1,1,0,0,2,2,3,7,0,0,0,3,0,0,2
4,1,65,5713,16,500,2,1994,35,35,1,8,58,2,2,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,1,0,1,2,5,6,6,3,17,0.20239948119325551,1,1,1,0,0,2,1,7,0,0,0,1,3,1,2
1,4,17,2126,9,400,3,1994,35,35,1,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,7,1,5,1,6,0.18164721141374837,1,1,1,0,5,2,1,0,0,0,0,0,0,0,0
3,3,42,9584,11,400,4,1995,35,35,5,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,12,12,4,5,13,0.24883268482490273,1,1,0,0,1,2,3,7,0,0,0,3,0,0,0
2,3,41,5286,10,400,4,1994,35,35,0,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,3,3,1,2,17,0.20239948119325551,1,1,0,0,1,2,0,6,0,0,0,3,0,0,0
4,4,27,410,12,400,1,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,5,5,6,1,13,0.24883268482490273,1,1,0,0,1,2,2,5,0,0,0,0,0,0,1
4,5,42,15035,3,400,4,1996,35,35,5,7,38,4,1,0.9722222222222222,0,1,4.75,0,0,1,0,0,1,0,2,12,12,5,4,9,0.15265888456549936,1,0,1,1,3,2,3,6,1,0,0,2,0,0,1
3,4,56,10114,6,400,1,1995,12,23,0,8,58,0,1,1.7692307692307692,0,1,6.444444444444445,0,1,1,1,0,0,0,3,1,1,1,3,12,0.0019455252918287938,1,1,0,0,3,1,0,7,0,0,0,0,0,0,0
2,2,35,6979,4,400,1,1995,35,35,1,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,2,3,3,5,6,0.18164721141374837,1,0,0,0,1,2,1,5,0,0,0,0,0,0,0
4,4,57,2557,13,400,2,1994,35,35,0,7,58,0,1,0.9722222222222222,0,1,7.25,0,1,1,0,0,0,0,2,7,7,3,4,9,0.15265888456549936,1,1,0,1,1,2,0,6,0,0,0,0,0,0,2
1,1,31,14131,6,400,4,1996,35,35,3,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,2,2,5,5,13,0.24883268482490273,0,1,0,0,1,2,2,6,0,0,0,0,0,0,0
4,4,24,12762,10,400,1,1996,35,35,1,5,28,4,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,0,0,2,3,3,3,3,13,0.24883268482490273,1,1,1,0,5,2,1,4,0,0,0,2,0,0,0
2,2,36,12052,2,400,4,1996,35,35,3,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,5,5,1,3,0,0.03060959792477302,1,1,0,0,5,2,2,6,0,0,0,2,0,0,2
4,4,39,88,1,400,2,1994,35,35,3,4,38,6,1,0.9722222222222222,0,0,7.6,0,1,1,0,0,1,0,3,5,5,7,3,9,0.15265888456549936,1,1,1,1,1,2,2,3,0,0,0,3,0,0,2
3,2,50,14782,10,400,2,1996,35,35,5,7,46,2,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,1,2,6,4,13,0.24883268482490273,1,1,1,0,1,2,3,6,0,0,0,1,0,0,0
4,4,34,4280,5,400,2,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,4,4,6,1,6,0.18164721141374837,1,0,0,0,1,2,2,5,0,0,0,0,0,0,1
1,2,45,1078,3,400,2,1994,35,35,3,3,38,4,1,0.9722222222222222,0,0,9.5,0,1,1,0,0,1,0,3,8,8,4,3,17,0.20239948119325551,1,0,0,0,1,2,2,2,0,0,0,2,0,0,0
3,4,57,5678,14,400,4,1994,35,35,3,8,58,6,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,6,6,6,2,17,0.20239948119325551,1,1,0,0,1,2,2,7,0,0,0,3,0,0,0
5,1,54,5671,14,400,4,1994,35,35,0,8,46,0,2,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,1,2,7,8,3,3,17,0.20239948119325551,1,1,0,1,1,2,0,7,0,0,0,0,4,1,0
3,4,49,2452,4,400,2,1994,35,35,0,7,46,0,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,0,0,2,3,3,7,2,0,0.03060959792477302,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0
2,3,28,1988,12,400,3,1994,35,35,1,7,33,4,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,2,2,5,3,13,0.24883268482490273,0,0,0,0,1,2,1,6,0,0,0,2,0,0,0
5,1,59,13247,11,400,3,1996,35,35,3,8,58,6,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,6,7,5,3,6,0.18164721141374837,1,1,0,0,2,2,2,7,0,0,0,3,0,0,0
4,5,46,10670,8,400,4,1995,35,35,3,5,46,2,1,0.9722222222222222,0,0,7.666666666666667,0,1,1,0,0,1,0,3,2,2,1,2,0,0.03060959792477302,1,1,0,0,1,2,2,4,0,0,0,1,0,0,0
2,1,53,14516,1,400,3,1996,35,35,1,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,9,10,1,7,17,0.20239948119325551,0,1,0,0,1,2,1,7,0,0,0,3,0,0,0
3,3,46,11997,4,400,2,1996,35,35,1,7,46,2,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,0,0,2,2,2,4,5,5,0.029182879377431907,1,1,0,1,3,2,1,6,0,0,0,1,0,0,0
4,2,28,8814,10,400,2,1995,35,35,3,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,11,12,5,2,6,0.18164721141374837,1,1,0,0,1,2,2,5,0,0,0,2,0,0,1
2,2,51,12546,15,400,4,1996,35,35,1,5,46,2,1,0.9722222222222222,0,0,7.666666666666667,0,1,1,0,0,0,0,2,12,12,3,1,17,0.20239948119325551,0,1,0,0,1,2,1,4,0,0,0,1,0,0,0
2,3,27,10818,8,400,1,1995,35,35,0,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,9,9,6,7,13,0.24883268482490273,1,1,0,0,1,2,0,6,0,0,0,0,0,0,0
2,2,41,3052,12,400,2,1994,35,35,0,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,9,9,6,1,13,0.24883268482490273,1,1,0,0,2,2,0,6,0,0,0,3,0,0,1
1,1,35,4010,7,400,4,1994,35,35,3,5,33,4,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,5,5,1,4,17,0.20239948119325551,1,1,1,1,1,2,2,4,0,0,0,2,0,0,0
2,2,26,14849,13,400,4,1996,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,8,8,2,3,17,0.20239948119325551,1,0,1,1,1,2,2,6,0,0,0,3,0,0,2
3,4,31,1691,3,400,2,1994,35,35,1,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,12,1,3,5,16,0.003761348897535668,1,1,0,0,2,2,1,5,0,0,0,0,0,0,0
1,2,37,12266,5,400,3,1996,35,35,3,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,5,5,5,4,6,0.18164721141374837,1,1,0,0,5,2,2,7,0,0,0,3,0,0,2
3,4,17,5255,15,400,2,1994,35,35,1,0,17,0,1,0.9722222222222222,1,0,17.0,0,1,1,0,0,0,0,2,1,1,6,5,6,0.18164721141374837,1,1,1,0,5,2,1,0,0,0,0,0,0,0,0
3,4,30,5898,1,400,2,1994,35,35,3,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,4,4,6,5,6,0.18164721141374837,1,1,0,1,1,2,2,6,0,0,0,0,0,0,2
4,4,37,374,14,400,4,1994,35,35,1,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,5,5,5,5,9,0.15265888456549936,1,1,0,1,1,2,1,6,0,0,0,2,0,0,1
3,3,43,6024,7,400,3,1994,35,35,1,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,6,6,3,4,9,0.15265888456549936,0,0,0,0,1,2,1,6,0,0,0,3,0,0,1
2,2,36,3464,11,400,4,1994,35,35,0,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,2,2,7,1,17,0.20239948119325551,1,1,1,0,1,2,0,6,0,0,0,0,0,0,1
4,4,29,8177,2,400,3,1995,35,35,3,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,9,9,5,1,13,0.24883268482490273,0,1,0,0,1,2,2,4,0,0,0,0,0,0,1
2,2,26,13020,1,400,2,1996,35,35,0,7,33,2,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,8,8,4,5,9,0.15265888456549936,1,1,1,0,1,2,0,6,0,0,0,1,0,0,1
2,3,40,11258,1,400,1,1995,35,35,0,8,38,4,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,3,3,6,2,9,0.15265888456549936,0,1,0,1,1,2,0,7,0,0,0,2,0,0,2
5,1,35,15078,14,400,3,1996,35,35,3,6,33,4,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,9,10,5,1,9,0.15265888456549936,1,1,1,1,2,2,2,5,0,0,0,2,0,0,0
3,2,22,3386,15,400,4,1994,35,35,3,6,28,0,1,0.9722222222222222,0,1,4.0,0,1,1,0,0,1,0,3,8,9,5,3,6,0.18164721141374837,1,1,1,1,5,2,2,5,0,0,0,0,0,0,0
4,4,26,3490,7,400,1,1994,35,35,3,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,6,6,1,1,17,0.20239948119325551,1,1,0,0,1,2,2,5,0,0,0,3,0,0,0
5,5,30,13211,6,400,2,1996,35,35,5,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,6,8,3,4,5,0.029182879377431907,0,1,0,0,3,2,3,5,0,0,0,3,0,0,2
5,1,31,7151,12,400,3,1995,35,35,3,7,33,6,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,7,8,6,4,5,0.029182879377431907,1,0,0,1,2,2,2,6,0,0,0,3,0,0,1
2,2,37,1877,9,400,4,1994,35,35,5,7,38,0,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,2,2,3,3,13,0.24883268482490273,1,1,0,0,1,2,3,6,0,0,0,0,0,0,1
5,5,40,6034,3,400,3,1994,35,35,0,7,38,6,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,11,11,2,3,6,0.18164721141374837,1,1,0,0,1,2,0,6,0,0,0,3,0,0,1
4,4,44,15115,1,400,4,1996,35,35,3,6,38,0,1,0.9722222222222222,0,1,5.428571428571429,0,1,1,0,0,1,0,3,9,9,2,3,9,0.15265888456549936,1,0,1,0,1,2,2,5,0,0,0,0,0,0,1
2,3,43,1354,2,400,2,1994,35,35,0,7,38,6,4,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,11,11,6,1,6,0.18164721141374837,1,1,0,0,0,2,0,6,0,0,0,3,0,2,2
2,3,44,6388,7,400,1,1995,35,35,3,7,38,2,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,10,10,2,4,0,0.03060959792477302,1,1,0,0,4,2,2,6,0,0,0,1,0,0,1
4,3,52,621,4,700,4,1994,35,35,3,8,46,0,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,1,1,0,3,5,6,6,2,9,0.15265888456549936,1,1,0,0,3,2,2,7,0,0,0,0,0,0,0
1,1,21,12262,2,400,1,1996,35,35,3,5,28,2,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,1,0,3,11,11,7,1,13,0.24883268482490273,1,1,1,0,1,2,2,4,0,0,0,1,0,0,0
2,2,23,1207,1,400,3,1994,35,35,5,5,28,0,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,1,0,3,4,4,1,2,17,0.20239948119325551,1,1,1,0,1,2,3,4,0,0,0,0,0,0,1
4,1,45,3898,3,400,1,1994,35,35,0,8,38,0,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,5,6,1,5,15,0.007003891050583658,1,1,0,1,2,2,0,7,0,0,0,0,0,0,0
2,4,39,5204,12,400,3,1994,35,35,5,8,38,2,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,8,8,2,4,13,0.24883268482490273,1,1,1,0,3,2,3,7,0,0,0,1,0,0,2
3,3,33,14332,12,300,3,1996,35,35,3,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,1,3,9,9,1,2,17,0.20239948119325551,1,0,1,0,1,2,2,4,0,0,0,0,3,0,1
3,3,34,7948,14,400,1,1995,35,35,3,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,5,5,3,4,2,0.10901426718547341,1,1,1,0,1,2,2,6,0,0,0,0,0,0,1
5,1,56,14735,8,400,4,1996,35,35,3,8,58,4,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,1,0,3,6,7,3,2,17,0.20239948119325551,1,1,0,0,1,2,2,7,0,0,0,2,0,0,2
1,4,27,10222,13,400,4,1995,35,35,3,6,33,2,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,5,6,6,4,13,0.24883268482490273,1,0,0,0,1,2,2,5,0,0,0,1,0,0,0
4,4,55,2812,11,400,1,1994,35,35,3,8,46,2,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,8,8,2,3,6,0.18164721141374837,1,1,0,0,0,2,2,7,0,0,0,1,0,0,2
3,3,34,4888,5,400,3,1994,35,35,3,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,0,0,0,1,0,2,4,4,6,1,2,0.10901426718547341,0,1,0,1,2,2,2,5,0,1,0,0,0,0,2
3,2,22,11109,13,400,3,1995,35,35,5,5,28,6,1,0.9722222222222222,0,0,4.666666666666667,0,1,1,0,0,1,0,3,7,8,1,4,18,0.018352788586251622,1,1,1,1,5,2,3,4,0,0,0,3,0,0,2
1,1,38,6258,6,400,4,1995,35,35,5,5,38,0,1,0.9722222222222222,0,0,6.333333333333333,0,1,1,0,0,1,0,3,6,6,1,1,6,0.18164721141374837,1,0,0,0,1,2,3,4,0,0,0,0,0,0,1
4,4,40,1085,4,400,3,1994,35,35,3,7,38,2,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,0,3,10,11,1,5,13,0.24883268482490273,1,1,0,0,1,2,2,6,0,0,0,1,0,0,1
3,3,26,13796,2,400,3,1996,35,35,1,5,33,6,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,0,0,2,5,5,4,5,2,0.10901426718547341,0,0,0,0,1,2,1,4,0,0,0,3,0,0,0
4,1,61,10558,9,500,2,1995,35,35,0,7,58,0,1,0.9722222222222222,0,1,7.25,0,1,1,0,1,0,1,2,7,8,2,3,13,0.24883268482490273,1,1,0,1,1,2,0,6,0,0,0,0,3,0,2
4,3,27,11634,2,400,1,1996,35,35,3,7,33,0,1,0.9722222222222222,0,1,4.125,0,1,1,0,0,1,0,3,4,5,2,1,17,0.20239948119325551,1,1,1,0,1,2,2,6,0,0,0,0,0,0,2
3,3,71,5955,16,400,3,1994,35,35,3,8,70,0,1,0.9722222222222222,0,1,7.777777777777778,0,1,1,0,0,1,0,3,6,6,3,2,6,0.18164721141374837,1,1,0,1,5,2,2,7,0,0,0,0,0,0,1
4,4,29,1667,11,400,4,1994,35,35,3,6,33,2,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,12,12,5,2,6,0.18164721141374837,1,1,0,0,2,2,2,5,0,0,0,1,0,0,0
1,2,51,8732,6,400,4,1995,35,35,0,7,46,2,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,0,0,2,2,2,2,4,9,0.15265888456549936,1,1,0,0,2,2,0,6,0,0,0,1,0,0,0
1,1,52,10953,8,400,2,1995,35,35,1,8,46,6,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,0,0,2,8,8,2,5,13,0.24883268482490273,1,1,0,1,1,2,1,7,0,0,0,3,0,0,2
2,4,64,8807,9,400,4,1995,35,35,3,7,58,2,1,0.9722222222222222,0,1,7.25,0,1,1,0,0,1,0,3,6,6,6,1,13,0.24883268482490273,1,1,0,0,0,2,2,6,0,0,0,1,0,0,1
4,5,64,15231,12,400,3,1996,35,35,0,8,58,0,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,0,2,10,10,5,2,2,0.10901426718547341,1,1,0,1,1,2,0,7,0,0,0,0,0,0,0
3,4,34,10588,14,400,1,1995,35,35,1,6,33,6,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,4,4,4,5,17,0.20239948119325551,1,1,0,0,2,2,1,5,0,0,0,3,0,0,0
3,3,43,13712,13,400,2,1996,35,35,1,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,2,2,4,5,17,0.20239948119325551,1,0,0,0,1,2,1,6,0,0,0,2,0,0,0
5,2,39,6485,13,400,1,1995,35,35,0,8,38,0,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,0,0,2,7,8,5,1,17,0.20239948119325551,1,0,0,0,0,2,0,7,0,0,0,0,0,0,0
2,2,44,5300,10,400,2,1994,35,35,1,7,38,4,1,0.9722222222222222,0,1,4.75,0,1,1,0,0,0,0,2,3,3,1,1,11,0.005382619974059663,1,1,0,0,5,2,1,6,0,0,0,2,0,0,1
3,3,29,9749,2,400,3,1995,35,35,5,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,6,6,1,1,6,0.18164721141374837,1,1,0,0,1,2,3,5,0,0,0,0,0,0,0
4,4,38,728,11,400,2,1994,35,35,3,8,38,6,1,0.9722222222222222,0,1,4.222222222222222,0,1,1,0,0,1,0,3,4,4,5,4,13,0.24883268482490273,1,1,0,1,1,2,2,7,0,0,0,3,0,0,0
3,4,39,463,13,400,1,1994,35,35,5,7,38,0,2,0.9722222222222222,0,1,4.75,0,1,1,0,0,1,1,3,9,9,2,3,0,0.03060959792477302,1,1,0,0,3,2,3,6,0,0,0,0,4,1,1
3,4,34,9272,6,400,1,1995,35,35,1,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,4,4,7,5,9,0.15265888456549936,1,1,0,0,1,2,1,5,0,0,0,0,0,0,2
4,1,31,12216,5,400,3,1996,35,35,3,5,33,0,1,0.9722222222222222,0,0,5.5,0,1,1,0,0,1,0,3,6,11,5,4,9,0.15265888456549936,1,1,0,0,5,2,2,4,0,0,0,0,0,0,0
3,4,46,12503,16,400,1,1996,35,35,3,7,46,0,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,3,3,7,1,2,0.10901426718547341,1,1,0,0,1,2,2,6,0,0,0,0,0,0,0
4,4,46,5804,2,400,4,1994,35,35,3,8,46,4,1,0.9722222222222222,0,1,5.111111111111111,0,1,1,0,0,1,0,3,9,10,3,5,13,0.24883268482490273,1,1,0,0,2,2,2,7,0,0,0,2,0,0,1
5,3,37,11725,8,400,3,1996,35,35,3,5,38,6,1,0.9722222222222222,0,0,6.333333333333333,0,1,1,0,0,1,0,3,10,1,6,1,17,0.20239948119325551,1,1,0,0,2,2,2,4,0,0,0,3,0,0,0
1,2,55,13768,12,400,3,1996,35,35,5,7,46,4,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,1,2,1,3,6,0.18164721141374837,1,1,0,0,1,2,3,6,0,0,0,2,0,0,1
2,2,59,7920,6,400,4,1995,35,35,1,8,58,2,1,0.9722222222222222,0,1,6.444444444444445,0,1,1,0,0,0,0,2,5,5,1,2,13,0.24883268482490273,1,1,1,0,0,2,1,7,0,0,0,1,0,0,2
1,2,27,4819,2,400,2,1994,35,35,3,0,33,0,1,0.9722222222222222,0,0,33.0,0,1,1,0,0,1,0,3,2,2,2,3,6,0.18164721141374837,0,1,0,0,5,2,2,0,0,0,0,0,0,0,0
2,2,26,3363,5,400,3,1994,35,35,0,7,33,0,4,0.9722222222222222,0,1,4.125,0,1,1,0,0,0,0,2,1,1,2,4,17,0.20239948119325551,0,1,0,1,0,2,0,6,0,0,0,0,0,2,2
5,1,32,13015,13,400,1,1996,35,35,1,6,33,0,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,0,0,2,8,9,3,5,9,0.15265888456549936,1,1,1,0,2,2,1,5,0,0,0,0,0,0,1
4,4,47,8033,10,400,2,1995,35,35,3,7,46,6,1,0.9722222222222222,0,1,5.75,0,1,1,0,0,1,0,3,8,8,1,5,6,0.18164721141374837,1,0,0,0,1,2,2,6,0,0,0,3,0,0,1
1,1,59,15138,4,400,3,1996,35,35,0,7,58,0,1,0.9722222222222222,0,1,7.25,0,1,1,0,0,0,0,2,1,1,7,1,6,0.18164721141374837,1,1,0,1,1,2,0,6,0,0,0,0,0,0,0
5,2,34,3982,2,400,4,1994,35,35,3,6,33,2,1,0.9722222222222222,0,1,4.714285714285714,0,1,1,0,0,1,0,3,6,7,4,4,6,0.18164721141374837,1,1,1,0,2,2,2,5,0,0,0,1,0,0,1
